State,City,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,How often the home health team began their patients care in a timely manner,How often the home health team taught patients (or their family caregivers) about their drugs,How often the home health team checked patients risk of falling,How often the home health team checked patients for depression,How often the home health team made sure that their patients have received a flu shot for the current flu season.,How often the home health team made sure that their patients have received a pneumococcal vaccine (pneumonia shot).,With diabetes - how often the home health team got doctors orders and gave foot care and taught patients about foot care,How often the home health team checked patients for pain,How often the home health team treated their patients pain,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores),How often the home health team checked patients for the risk of developing pressure sores (bed sores),Count of non-reported behaviours,Count of non-reported outcomes,Non-trad Chronic,Lbl: Poor Hosp Rating 1SD
MA,VINEYARD HAVEN,Private,1,1,1,1,1,1,93,98,100,98,66,65,98,99,100,97,99,0,0,1,TRUE
OH,WHEELERSBURG,Proprietary,1,1,1,1,1,1,84,96,100,99,68,82,55,99,66,49,99,0,1,1,TRUE
OK,NORMAN,Proprietary,1,1,1,1,1,1,98,97,100,99,74,95,100,99,99,99,99,0,1,1,TRUE
FL,MIAMI,Proprietary,1,1,1,1,1,1,93,97,100,100,26,18,96,100,100,100,99,0,1,1,TRUE
ND,WILLISTON,Religious Affiliations,1,1,1,1,1,1,96,93,100,98,89,81,100,100,100,100,100,0,1,1,TRUE
OH,LIMA,Private,1,1,1,1,1,1,98,99,100,100,72,82,98,99,100,96,98,0,0,0,TRUE
IN,LINTON,Proprietary,1,1,1,0,0,1,80,94,100,100,62,64,95,99,99,99,97,0,1,1,TRUE
MI,BINGHAM FARMS,Proprietary,1,1,1,1,1,1,99,100,100,100,80,78,100,100,100,100,100,0,0,0,TRUE
CA,SIMI VALLEY,Proprietary,1,1,1,1,1,1,97,100,100,97,100,100,94,95,100,95,95,2,2,1,TRUE
TX,HENDERSON,Proprietary,1,1,1,1,1,1,94,92,100,99,92,83,97,100,99,98,97,0,0,0,TRUE
TX,EL PASO,Proprietary,1,1,1,1,1,1,88,99,100,100,86,87,100,100,100,100,100,0,1,1,TRUE
OK,OKLAHOMA CITY,Proprietary,1,1,1,1,1,1,78,97,99,93,71,84,94,100,73,100,100,2,7,1,TRUE
TX,MCALLEN,Proprietary,1,1,1,1,1,1,94,91,100,96,41,42,98,100,98,95,98,0,1,1,TRUE
TX,MISSION,Proprietary,1,1,1,1,1,1,97,83,100,96,100,100,54,100,100,55,100,0,7,1,TRUE
MN,LAKEVILLE,Proprietary,1,1,1,1,0,1,90,99,99,100,82,95,100,98,100,98,99,0,1,1,TRUE
OH,FREMONT,Proprietary,1,1,1,1,1,1,88,97,98,100,62,88,100,99,100,100,97,0,1,1,TRUE
FL,MIAMI,Proprietary,1,1,1,1,1,1,79,82,99,99,23,18,65,97,84,84,93,0,1,1,TRUE
OH,COLUMBUS,Proprietary,1,1,1,1,1,1,84,78,98,93,60,35,91,97,99,95,74,0,6,1,TRUE
OH,CINCINNATI,Proprietary,1,1,1,1,1,1,98,93,98,90,80,87,96,80,97,92,99,0,1,1,TRUE
VA,ABINGDON,Other,1,1,1,1,1,1,92,99,100,100,78,90,100,100,100,100,98,0,0,0,TRUE
TX,DENTON,Private,1,1,1,1,1,1,100,92,99,100,85,92,75,99,98,88,98,0,0,1,TRUE
KY,RUSSELLVILLE,Proprietary,1,1,1,1,1,1,95,98,100,99,89,92,99,100,100,100,100,0,0,0,TRUE
LA,BATON ROUGE,Proprietary,1,1,1,1,1,1,100,96,86,100,64,84,71,86,86,54,95,0,1,1,TRUE
MI,ANN ARBOR,Proprietary,1,1,1,1,1,1,71,64,100,100,100,93,34,91,48,42,99,0,1,1,TRUE
CA,SAN DIEGO,Proprietary,1,1,1,0,1,0,81,95,99,95,74,47,95,94,97,94,77,0,1,1,TRUE
TX,RICHARDSON,Proprietary,1,1,1,1,1,1,93,86,98,100,66,84,94,100,100,80,98,0,1,1,TRUE
MI,LINCOLN PARK,Proprietary,1,1,1,1,1,1,90,100,100,100,100,96,94,100,100,95,100,2,3,1,TRUE
FL,BELLE GLADE,Proprietary,1,1,1,0,0,1,99,100,100,100,100,99,100,100,100,100,100,0,1,1,TRUE
TX,WEATHERFORD,Proprietary,1,1,1,1,1,1,89,99,99,99,94,94,96,99,100,93,100,0,1,1,TRUE
TX,SAN ANTONIO,Proprietary,1,1,1,1,1,1,77,94,96,100,84,77,100,100,100,100,89,0,2,1,TRUE
IN,GARY,Proprietary,1,1,1,1,0,1,61,36,92,2,44,9,60,85,34,83,89,0,6,1,TRUE
FL,NORTH MIAMI BEACH,Proprietary,1,1,1,1,1,1,86,90,96,100,97,73,94,78,100,95,69,2,4,1,TRUE
WV,GLEN DALE,Private,1,1,1,0,0,1,97,99,100,100,76,82,100,99,99,99,99,0,0,0,TRUE
PA,MC KEES ROCKS,Proprietary,1,1,1,0,1,1,95,94,97,100,81,80,99,87,99,99,96,0,0,0,TRUE
OK,DURANT,Proprietary,1,1,1,1,1,1,84,98,99,30,43,44,96,98,99,97,98,0,1,1,TRUE
TX,HOUSTON,Proprietary,1,1,1,1,1,1,100,100,100,100,65,100,94,100,100,100,100,1,7,1,TRUE
IL,PARK RIDGE,Proprietary,1,1,1,1,1,1,97,98,99,99,90,90,94,99,98,96,100,0,1,1,TRUE
FL,MIAMI,Proprietary,1,1,1,0,1,1,99,98,100,100,34,41,99,99,100,99,99,0,1,1,TRUE
TX,EL PASO,Proprietary,1,1,1,1,1,1,71,100,100,100,35,47,100,100,100,100,98,0,7,1,TRUE
TX,HOUSTON,Proprietary,1,1,1,1,1,1,90,97,100,99,82,79,89,99,96,95,100,0,1,1,TRUE
OK,LAWTON,Proprietary,1,1,0,1,0,1,89,99,100,100,95,98,99,100,100,100,99,0,0,0,TRUE
IL,LOMBARD,Proprietary,1,1,1,1,1,1,94,87,97,94,68,67,93,93,98,95,93,0,0,0,TRUE
IL,WESTCHESTER,Proprietary,1,1,1,1,1,1,99,100,100,100,29,90,100,100,100,95,98,1,1,1,TRUE
VA,LEBANON,Private,1,1,1,1,1,1,94,99,100,100,83,95,97,100,99,100,99,0,0,1,TRUE
OH,NAPOLEON,Local,1,1,1,1,0,1,90,76,100,99,75,81,87,100,97,95,98,0,0,0,TRUE
OK,TULSA,Proprietary,1,1,1,1,1,1,82,97,100,84,69,51,92,98,100,95,92,1,3,1,TRUE
NC,YANCEYVILLE,Local,1,1,0,0,0,1,86,55,97,95,77,88,67,98,75,60,99,0,1,1,TRUE
FL,ORLANDO,Proprietary,1,1,1,1,1,1,88,79,99,96,58,41,91,99,98,96,96,0,0,0,TRUE
FL,ALTAMONTE SPRINGS,Proprietary,1,1,1,1,1,1,95,84,99,94,27,27,69,97,82,78,95,0,0,0,TRUE
TX,MATHIS,Proprietary,1,1,1,1,1,1,98,98,100,100,45,47,100,100,100,100,100,0,1,1,TRUE
MO,JACKSON,Proprietary,1,1,1,0,1,1,81,97,100,76,71,83,94,100,100,95,100,3,7,1,TRUE
AL,GADSDEN,Proprietary,1,1,1,1,1,1,89,98,100,100,61,69,100,100,100,100,99,0,1,1,TRUE
NC,CONCORD,Proprietary,1,1,1,1,1,1,94,91,100,95,71,66,83,98,94,75,99,0,0,0,TRUE
WV,KINGWOOD,Proprietary,1,1,1,1,1,1,81,65,99,92,46,46,83,97,92,78,97,0,0,0,TRUE
NY,CORTLAND,Private,1,1,1,1,1,1,100,98,100,99,91,95,100,100,100,100,100,0,7,1,TRUE
KY,DANVILLE,Proprietary,1,1,1,1,1,1,91,88,99,100,76,65,64,100,87,85,100,0,0,0,TRUE
KS,CHANUTE,Combination GOVT & Voluntary,1,1,1,1,1,1,91,95,100,99,73,85,100,100,100,100,98,0,0,0,TRUE
FL,OSPREY,Proprietary,1,1,1,1,1,1,98,99,100,100,78,85,100,100,99,100,100,0,0,1,TRUE
MI,GR BLANC,Proprietary,1,1,1,1,1,1,83,94,99,99,18,19,94,99,97,89,98,0,0,0,TRUE
VA,COLONIAL HEIGHTS,Proprietary,1,1,1,1,1,1,95,98,85,100,81,87,96,100,100,97,100,0,0,1,TRUE
WV,KISTLER,Private,1,1,0,0,1,1,90,97,100,100,73,74,98,99,100,99,99,0,0,0,TRUE
TX,LIVINGSTON,Proprietary,1,1,0,0,0,1,94,100,100,99,62,76,99,100,99,99,100,0,0,1,TRUE
MN,GLENWOOD,Local,1,1,1,1,1,1,92,92,99,98,85,80,100,99,100,100,98,0,1,1,TRUE
AR,PIGGOTT,Other,1,1,1,1,1,1,96,81,100,99,65,81,94,100,99,99,99,0,0,0,TRUE
IA,WAUKON,Local,1,1,1,0,0,1,100,98,100,99,84,94,91,100,93,95,100,0,1,1,TRUE
IN,TELL CITY,State/County,1,1,1,1,1,1,97,88,99,95,75,86,88,100,100,100,97,0,1,1,TRUE
TX,HOUSTON,Proprietary,1,1,1,1,1,1,93,100,100,96,61,83,100,100,100,100,98,0,2,1,TRUE
TX,PLANO,Proprietary,1,1,1,1,1,1,100,100,100,100,88,97,97,100,100,95,99,1,1,1,TRUE
FL,KEY WEST,Proprietary,1,1,1,0,1,1,96,96,100,87,49,56,92,100,97,96,99,0,0,0,TRUE
AL,SYLACAUGA,Proprietary,1,1,1,0,1,1,91,73,100,100,46,46,88,100,92,67,99,0,0,0,TRUE
TX,EL PASO,Other,1,1,1,1,1,1,92,73,95,83,74,72,94,94,99,97,80,0,0,1,TRUE
TN,MEMPHIS,Proprietary,1,1,1,1,1,1,86,92,99,99,76,71,80,98,94,98,93,0,0,0,TRUE
KS,TROY,State/County,1,1,1,1,0,1,93,100,100,99,88,88,98,100,99,98,100,0,0,1,TRUE
IN,CHESTERTON,Proprietary,1,1,0,0,0,1,90,95,100,61,71,73,97,96,99,95,98,0,1,1,TRUE
NV,LAS VEGAS,Proprietary,1,1,1,1,1,1,74,93,100,100,97,100,94,98,100,100,98,1,1,1,TRUE
NC,LUMBERTON,Proprietary,1,1,1,1,1,1,90,95,91,90,38,38,90,99,98,96,98,0,0,0,TRUE
FL,MIAMI,Proprietary,1,1,1,1,1,1,97,97,100,99,43,36,96,99,99,98,100,0,0,1,TRUE
TX,MISSOURI CITY,Proprietary,1,1,1,1,1,1,83,98,100,100,100,78,94,100,100,100,93,1,1,1,TRUE
WI,BROOKFIELD,Proprietary,1,1,1,1,0,1,100,98,100,96,80,96,98,94,97,99,88,0,2,1,TRUE
FL,JACKSONVILLE,Religious Affiliations,1,1,1,1,1,0,90,78,98,96,81,83,76,71,96,55,100,0,1,1,TRUE
VA,FREDERICKSBURG,Proprietary,1,1,1,1,1,1,91,84,100,99,72,85,96,99,100,100,100,0,1,1,TRUE
AL,MONROEVILLE,Proprietary,1,1,0,1,1,1,96,96,94,99,95,93,100,100,100,100,100,0,0,0,TRUE
KS,MCPHERSON,Proprietary,1,1,1,1,0,1,87,81,100,51,47,27,93,89,99,99,94,0,1,1,TRUE
TX,MCALLEN,Proprietary,1,1,1,1,1,1,87,100,100,71,80,80,97,96,98,95,87,0,1,1,TRUE
IN,CORYDON,State/County,1,1,1,0,0,1,93,98,100,97,78,61,97,100,100,96,100,0,1,1,TRUE
CO,ALAMOSA,State/County,1,1,1,1,0,1,88,89,99,99,80,88,95,100,99,93,98,0,0,0,TRUE
LA,ARCADIA,Proprietary,1,1,1,1,0,1,98,96,99,100,61,54,95,100,99,94,96,0,1,1,TRUE
MI,SOUTHGATE,Proprietary,1,1,1,1,1,1,89,90,100,99,54,46,100,100,99,100,99,0,1,1,TRUE
IL,CHICAGO,Proprietary,1,1,1,1,1,1,78,92,100,99,91,89,100,99,99,96,93,0,1,1,TRUE
PA,INDIANA,Proprietary,1,1,1,1,1,1,96,64,99,98,88,75,87,100,98,98,99,0,0,1,TRUE
CA,LOS ANGELES,Proprietary,1,1,1,1,1,1,100,95,100,95,89,56,100,99,100,100,100,0,0,1,TRUE
TX,RIO GRANDE CITY,Proprietary,1,1,1,1,1,1,94,100,100,99,83,75,100,99,100,100,98,0,1,1,TRUE
IN,NEW ALBANY,Proprietary,1,1,0,0,0,0,92,23,100,100,84,94,100,100,100,95,99,1,0,1,TRUE
WV,WHEELING,Proprietary,1,1,1,1,1,1,98,91,95,94,75,83,100,100,100,100,100,0,1,1,TRUE
TX,SAN ANTONIO,Other,1,1,1,1,1,1,94,96,98,100,63,76,94,100,100,100,98,1,2,1,TRUE
IL,FLORA,State/County,1,1,1,1,1,1,94,91,99,99,76,81,95,99,100,100,90,0,0,0,TRUE
MI,DETROIT,Proprietary,1,1,1,1,1,1,83,99,100,100,52,55,100,99,100,95,100,1,1,1,TRUE
UT,ROOSEVELT,Proprietary,1,1,1,0,1,1,97,93,98,99,73,76,94,99,96,98,99,0,0,1,TRUE
AR,MARIANNA,State/County,1,1,0,1,0,1,91,81,100,98,46,12,98,99,96,96,90,0,1,1,TRUE
NM,LAS CRUCES,Proprietary,1,1,1,1,1,1,88,93,100,98,88,88,89,99,94,91,98,0,1,1,TRUE
CA,CAMPBELL,Proprietary,1,1,1,0,1,1,98,100,100,100,83,87,98,100,100,98,100,0,1,1,TRUE
FL,MIAMI LAKES,Proprietary,1,1,1,0,0,1,100,76,92,98,33,32,94,91,94,100,98,1,2,1,TRUE
OH,MANSFIELD,Proprietary,1,1,1,1,1,1,83,84,97,95,66,66,84,88,93,86,95,0,0,0,TRUE
LA,LEESVILLE,Proprietary,1,1,1,1,0,1,91,95,99,99,53,54,97,99,99,98,99,0,0,0,TRUE
KS,IOLA,State/County,1,1,1,1,1,1,86,97,100,98,79,75,95,100,100,99,100,0,0,0,TRUE
CA,SAN DIEGO,Proprietary,1,1,0,1,1,1,84,95,100,100,65,46,100,99,96,95,97,1,1,1,TRUE
CA,LOS ANGELES,Proprietary,1,1,1,1,1,1,90,99,100,100,88,98,97,100,99,96,96,0,1,1,TRUE
KS,DODGE CITY,Private,1,0,0,0,1,1,98,97,100,93,75,75,100,97,100,100,99,0,0,0,TRUE
FL,JACKSONVILLE,Private,1,1,1,0,1,1,86,92,100,98,45,42,97,94,100,98,97,0,0,0,TRUE
MT,COLUMBUS,Private,1,1,0,1,1,1,79,67,97,95,71,61,94,100,85,95,97,2,6,1,TRUE
OH,COLUMBUS,Proprietary,1,1,1,1,0,1,70,98,100,55,16,23,78,89,81,56,100,0,7,1,TRUE
TX,HOUSTON,Proprietary,1,1,1,1,1,1,87,99,100,100,63,58,99,98,100,100,95,0,0,0,TRUE
TX,MIDLAND,Proprietary,1,1,1,1,1,1,97,98,100,98,65,67,100,94,100,100,87,0,7,1,TRUE
PA,BURGETTSTOWN,Proprietary,1,1,1,1,0,1,95,94,97,99,93,78,97,99,100,100,98,0,0,0,TRUE
FL,ORLANDO,Proprietary,1,1,1,1,1,1,82,95,100,6,78,77,100,98,83,99,100,0,1,1,TRUE
AL,UNION SPRINGS,Proprietary,1,1,0,0,0,1,100,93,98,98,94,27,85,100,100,90,98,0,1,1,TRUE
FL,PENSACOLA,Proprietary,1,1,1,1,1,1,91,62,100,96,58,54,87,99,92,82,99,0,0,0,TRUE
MA,SOMERVILLE,Private,1,1,1,1,1,1,93,96,99,97,53,41,99,98,100,100,100,0,0,0,TRUE
CA,HOLLISTER,Local,1,1,1,1,1,1,98,99,100,100,88,92,98,100,100,100,100,0,0,1,TRUE
CA,SAN FRANCISCO,Proprietary,1,1,1,1,1,1,93,96,100,100,65,77,100,100,100,100,99,0,1,1,TRUE
CA,VAN NUYS,Proprietary,1,1,1,1,1,1,89,100,100,93,100,100,94,100,100,96,100,1,3,1,TRUE
MI,FRANKENMUTH,Religious Affiliations,1,1,1,1,1,1,98,96,99,98,86,92,98,99,100,99,99,0,0,0,TRUE
TX,CROSBYTON,Proprietary,1,1,1,1,1,1,99,87,99,100,85,85,93,100,95,94,99,0,0,0,TRUE
PA,POTTSVILLE,Proprietary,1,1,1,1,1,1,96,96,100,99,64,55,89,97,98,96,99,0,1,1,TRUE
TX,GRAHAM,Proprietary,1,1,0,0,0,1,94,96,99,99,79,86,100,99,100,100,88,0,0,0,TRUE
KS,WICHITA,Proprietary,1,1,1,1,1,1,93,95,100,99,83,79,100,100,100,100,100,0,1,1,TRUE
IL,SOUTH BARRINGTON,Proprietary,1,1,1,1,1,1,91,90,98,98,69,73,98,100,100,99,98,0,1,1,TRUE
OH,HOLLAND,Proprietary,1,1,1,1,1,1,86,100,100,100,65,69,99,100,100,100,100,0,0,0,TRUE
MI,COLDWATER,Proprietary,1,1,1,1,1,1,93,86,100,99,65,54,100,99,100,100,98,0,0,0,TRUE
FL,MIAMI,Proprietary,1,1,1,1,1,1,89,89,100,92,3,3,94,92,100,95,100,2,2,1,TRUE
TX,WESLACO,Proprietary,1,1,1,1,1,1,94,98,100,99,92,90,100,100,100,99,99,0,1,1,TRUE
FL,HOLLYWOOD,Proprietary,1,1,1,1,1,1,100,96,100,100,78,57,94,100,95,100,100,1,7,1,TRUE
NM,LAS CRUCES,Proprietary,1,1,1,1,1,1,80,96,100,99,64,63,97,100,99,99,99,0,0,0,TRUE
IL,JERSEYVILLE,Local,1,1,1,1,0,1,98,98,100,99,77,89,96,98,99,99,99,0,0,0,TRUE
IL,OLNEY,Private,1,1,1,1,1,1,83,93,100,97,71,80,72,99,81,81,98,0,0,0,TRUE
AL,JACKSON,Proprietary,1,1,0,1,0,1,100,99,100,99,85,79,100,100,100,99,100,0,1,1,TRUE
OH,FINDLAY,Proprietary,1,1,1,1,1,1,69,86,96,91,78,97,94,100,100,100,100,1,7,1,TRUE
TX,EDINBURG,Proprietary,1,1,1,1,1,1,92,93,91,82,89,82,44,100,49,42,99,0,0,1,TRUE
AR,MONTICELLO,Other,1,1,1,1,1,1,90,91,100,100,59,59,100,100,100,100,99,0,0,0,TRUE
AZ,PHOENIX,Proprietary,1,1,1,1,1,1,92,92,100,98,64,68,97,96,99,95,97,0,0,0,TRUE
FL,MIAMI,Proprietary,1,1,0,0,0,1,97,100,100,100,84,98,100,100,100,88,100,0,1,1,TRUE
AR,HIGHLAND,Proprietary,1,1,1,1,0,1,95,97,100,100,90,88,99,100,100,100,100,0,0,0,TRUE
MO,SAINT JOSEPH,Proprietary,1,1,1,0,1,0,91,95,100,100,100,97,94,100,98,97,100,1,1,1,TRUE
KS,LAKIN,State/County,1,1,0,0,0,1,83,89,100,95,67,47,90,95,100,100,98,0,4,1,TRUE
SC,BEAUFORT,Proprietary,1,1,1,1,1,1,95,90,100,99,59,59,96,99,100,98,100,0,0,1,TRUE
FL,CRAWFORDVILLE,Proprietary,1,1,1,1,1,1,82,99,100,98,79,72,99,99,100,100,100,0,0,1,TRUE
IL,OAKBROOK TERRACE,Proprietary,1,1,1,1,1,1,97,97,100,99,82,70,95,100,100,100,99,0,1,1,TRUE
LA,MANGHAM,Proprietary,1,1,1,1,1,1,99,98,100,100,56,71,100,100,100,100,97,0,1,1,TRUE
AR,BRINKLEY,State/County,1,1,0,0,0,1,89,87,99,100,46,5,100,99,100,100,100,0,1,1,TRUE
PA,SHARON,Other,1,1,1,1,1,1,91,99,98,97,83,86,93,99,99,99,100,0,0,0,TRUE
IL,MORTON GROVE,Proprietary,1,1,0,0,0,1,98,98,100,97,98,100,93,100,99,73,98,0,1,1,TRUE
WA,FEDERAL WAY,Proprietary,1,1,1,1,0,0,97,92,95,95,81,92,94,100,100,97,100,1,2,1,TRUE
CT,STRATFORD,Proprietary,1,1,1,1,1,1,84,90,95,98,56,46,77,97,91,79,89,0,0,0,TRUE
MO,BALLWIN,Proprietary,1,1,1,1,1,1,84,100,100,100,66,63,100,100,100,95,99,1,1,1,TRUE
TX,DALLAS,Proprietary,1,1,1,1,1,1,95,96,99,91,76,84,100,99,99,98,100,0,1,1,TRUE
VA,DANVILLE,Proprietary,1,1,1,0,0,1,83,88,100,100,77,82,100,100,100,100,100,0,0,1,TRUE
LA,RAYVILLE,Proprietary,1,1,1,1,1,1,93,50,99,90,57,50,86,100,97,82,100,0,1,1,TRUE
WI,LA CROSSE,Religious Affiliations,1,1,1,1,1,1,94,91,100,99,93,91,98,99,99,99,100,0,0,1,TRUE
VA,EMPORIA,Proprietary,1,1,1,1,1,1,98,100,100,100,89,89,100,100,100,100,100,0,0,0,TRUE
IL,GRANITE CITY,Proprietary,1,1,1,1,1,1,95,100,100,98,89,89,100,100,100,100,99,0,0,0,TRUE
MN,MADELIA,Other,1,1,1,1,0,1,97,99,100,94,81,88,96,99,100,96,98,0,1,1,TRUE
AR,HARRISON,State/County,1,1,0,1,0,1,90,93,99,100,79,81,96,99,99,99,98,0,0,1,TRUE
TX,MISSOURI CITY,Proprietary,1,1,1,1,1,1,76,94,92,75,55,58,85,87,100,100,88,0,1,1,TRUE
KS,HIAWATHA,Private,1,1,1,1,0,1,95,100,100,100,72,88,98,100,99,100,99,0,0,1,TRUE
PA,WYOMISSING,Proprietary,1,1,1,1,1,1,98,58,97,99,77,78,84,99,99,98,100,0,0,0,TRUE
TX,SAN ANGELO,Proprietary,1,1,1,1,1,1,95,97,100,100,70,75,98,100,100,100,98,0,1,1,TRUE
IL,CHICAGO RIDGE,Proprietary,1,1,0,0,0,1,96,74,98,93,9,15,90,98,98,95,98,1,1,1,TRUE
AL,ATHENS,State/County,1,1,1,0,1,1,89,95,98,100,61,64,100,99,100,100,100,0,0,0,TRUE
TX,PLANO,Proprietary,1,1,1,1,1,1,84,92,99,100,58,59,99,99,99,99,93,0,1,1,TRUE
TX,EAGLE PASS,Proprietary,1,1,0,0,0,1,94,98,100,100,85,88,99,100,100,99,95,0,0,1,TRUE
AL,DOTHAN,Proprietary,1,1,1,1,1,1,98,96,100,100,70,75,97,99,100,98,100,0,0,0,TRUE
TX,LAREDO,Proprietary,1,1,1,1,1,1,76,97,100,96,18,6,98,99,99,99,98,0,1,1,TRUE
CA,TUJUNGA,Proprietary,1,1,1,1,1,1,89,95,100,97,69,71,94,98,99,99,96,0,1,1,TRUE
KY,HENDERSON,Proprietary,1,1,1,0,1,1,90,95,100,100,72,77,99,100,97,98,99,0,0,0,TRUE
OH,FAIRLAWN,Proprietary,1,1,1,1,0,1,87,97,99,93,26,19,54,100,86,44,97,0,0,0,TRUE
TX,MADISONVILLE,Proprietary,1,1,1,1,1,1,85,98,98,75,71,73,94,78,98,88,100,2,1,1,TRUE
OH,DUBLIN,Proprietary,1,1,1,1,1,1,97,83,99,99,87,90,93,99,98,97,99,0,0,1,TRUE
IL,GLENVIEW,Religious Affiliations,1,1,1,1,1,1,84,92,100,100,90,75,94,100,100,92,100,1,1,1,TRUE
IL,DOWNERS GROVE,Proprietary,1,1,1,1,1,1,100,100,100,96,71,81,94,100,98,95,100,4,7,1,TRUE
IL,VANDALIA,State/County,1,1,1,1,1,1,98,96,98,100,81,84,98,100,99,94,95,0,0,0,TRUE
CA,LOS ANGELES,Proprietary,1,1,1,1,1,1,95,97,100,99,95,97,100,100,100,100,100,0,1,1,TRUE
FL,HUDSON,Other,1,1,1,1,1,1,98,89,99,98,62,55,98,98,100,100,98,0,0,0,TRUE
TX,HOUSTON,Proprietary,1,0,1,1,1,1,87,90,99,98,100,98,100,100,100,95,100,1,1,1,TRUE
WV,CEREDO,Religious Affiliations,1,1,1,0,0,1,96,99,100,100,61,72,100,99,100,98,100,0,0,0,TRUE
FL,JACKSONVILLE,Proprietary,1,1,1,1,1,1,94,96,100,100,63,49,97,100,99,97,100,0,1,1,TRUE
PA,KANE,Other,1,1,1,1,1,1,92,84,100,99,85,75,97,99,99,97,99,0,0,1,TRUE
MT,GLENDIVE,Private,1,1,1,1,1,1,95,43,99,95,71,70,94,95,98,95,100,6,7,1,TRUE
PR,PONCE,Private,1,1,0,0,1,1,68,98,99,100,15,12,95,99,87,91,98,0,0,1,TRUE
MN,SAUK CENTRE,Other,1,1,1,1,1,1,96,93,100,89,80,87,96,100,98,99,99,0,0,1,TRUE
IL,PARK FOREST,Local,1,1,1,1,1,1,95,93,100,100,61,64,92,97,100,100,98,0,1,1,TRUE
MT,BUTTE,Local,1,1,1,1,1,0,85,70,100,98,72,85,15,95,33,95,97,1,1,1,TRUE
FL,MELBOURNE,Proprietary,1,1,1,1,1,1,98,99,100,100,91,93,100,100,100,100,100,0,0,1,TRUE
SC,AIKEN,Proprietary,1,1,0,0,1,1,88,84,92,92,54,57,79,93,94,90,94,0,1,1,TRUE
WI,PRAIRIE DU CHIEN,Private,1,1,1,1,1,1,93,94,100,98,79,81,96,100,99,100,97,0,0,1,TRUE
IL,EVERGREEN PARK,Proprietary,1,1,1,1,1,1,90,98,91,98,53,30,100,98,98,95,73,1,1,1,TRUE
FL,MIAMI,Proprietary,1,1,1,1,1,1,98,97,100,100,65,77,94,100,99,100,100,0,1,1,TRUE
VA,CHRISTIANSBURG,Proprietary,1,1,1,1,1,1,90,92,100,100,81,80,82,100,98,82,99,0,0,1,TRUE
TX,DALLAS,Proprietary,1,1,1,1,1,1,100,97,100,100,79,75,94,100,100,100,100,1,5,1,TRUE
CA,SANTA SUSANA,Proprietary,1,1,1,1,1,1,92,81,100,96,78,84,100,100,100,95,96,0,1,1,TRUE
MI,CARO,Proprietary,1,1,1,0,1,1,85,88,98,96,73,74,93,97,96,92,97,0,1,1,TRUE
IL,OSWEGO,Proprietary,1,1,1,1,1,1,94,100,100,100,73,64,100,100,100,100,100,0,1,1,TRUE
MO,SAINT LOUIS,Proprietary,1,1,1,1,1,1,82,94,98,100,90,89,98,99,100,100,100,0,0,0,TRUE
NY,CANTON,Private,1,1,1,1,1,1,96,96,99,97,82,83,100,100,100,99,100,0,1,1,TRUE
FL,BAREFOOT BAY,Proprietary,1,1,1,1,1,1,97,97,99,93,90,82,93,100,95,95,100,1,1,1,TRUE
MI,DETROIT,Proprietary,1,1,1,1,1,1,83,96,100,100,72,74,96,100,100,99,100,0,1,1,TRUE
CO,ENGLEWOOD,Private,1,1,1,1,1,1,96,90,99,96,76,76,89,99,98,98,90,0,1,1,TRUE
IL,CHICAGO,Proprietary,1,1,1,1,1,1,93,97,100,97,73,70,100,98,99,95,96,1,1,1,TRUE
TX,TYLER,Proprietary,1,1,1,1,1,1,93,98,100,99,69,84,98,100,100,95,100,1,1,1,TRUE
SC,CHERAW,Proprietary,1,1,0,0,0,1,84,95,84,99,50,46,90,97,100,99,99,0,0,1,TRUE
FL,MIAMI LAKES,Proprietary,1,1,1,1,1,1,100,96,100,100,0,0,94,100,98,95,100,2,1,1,TRUE
FL,ORLANDO,Proprietary,1,1,1,1,1,1,85,80,99,99,59,54,98,98,96,98,86,0,1,1,TRUE
MI,IRON MOUNTAIN,State/County,1,1,1,1,1,1,90,98,100,100,72,68,100,100,100,99,100,0,0,0,TRUE
NE,WAYNE,Other,1,1,1,1,0,1,84,99,100,100,80,91,94,98,96,100,93,1,2,1,TRUE
KY,TOMPKINSVILLE,Proprietary,1,1,1,1,1,1,90,94,100,99,66,64,96,99,100,96,100,0,1,1,TRUE
IL,LAKE IN THE HILLS,Proprietary,1,1,1,1,1,1,97,73,100,94,49,53,81,96,97,93,97,0,0,0,TRUE
WV,WEIRTON,Private,1,1,1,1,1,1,96,98,99,99,77,79,97,100,100,99,100,0,0,0,TRUE
TX,MARSHALL,Proprietary,1,1,1,1,1,1,90,93,98,99,94,91,98,94,100,99,98,0,1,1,TRUE
IL,WESTCHESTER,Proprietary,1,1,1,1,1,1,95,99,100,95,42,37,100,99,100,100,100,0,1,1,TRUE
MO,SAINT LOUIS,Proprietary,1,1,1,1,1,1,86,89,100,99,62,72,97,99,100,98,100,0,0,1,TRUE
TX,AMARILLO,Proprietary,1,1,1,1,1,1,100,98,99,100,69,73,100,100,100,100,100,0,1,1,TRUE
CA,GLENDALE,Proprietary,1,1,1,1,1,1,96,100,100,99,72,74,100,94,100,100,100,0,1,1,TRUE
