State,City,Zip,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,How often the home health team began their patients care in a timely manner,How often the home health team taught patients (or their family caregivers) about their drugs,How often the home health team checked patients risk of falling,How often the home health team checked patients for depression,How often the home health team made sure that their patients have received a flu shot for the current flu season.,How often the home health team made sure that their patients have received a pneumococcal vaccine (pneumonia shot).,With diabetes - how often the home health team got doctors orders and gave foot care and taught patients about foot care,How often the home health team checked patients for pain,How often the home health team treated their patients pain,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores),How often the home health team checked patients for the risk of developing pressure sores (bed sores),Count of non-reported behaviours,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients had less pain when moving around,How often patients breathing improved,How often patients wounds improved or healed after an operation,How often patients got better at taking their drugs correctly by mouth,How often patients receiving home health care needed urgent unplanned care in the ER without being admitted,How often home health patients had to be admitted to the hospital,Count of non-reported outcomes,Non-trad Chronic,Lbl: Poor Hosp Rating 1SD,Lbl: Poor Hosp Rating 2SD,Lbl: Poor ER Rating 1SD,Lbl: Poor ER Rating 2SD,Lbl: Poor Pain Rating 1SD,Lbl: Poor Pain Rating 2SD,Lbl: Poor Drugs Rating 1SD,Lbl: Poor Drugs Rating 2SD
WI,BALDWIN,54002,7156845020,Other,1,1,1,1,1,1,12/11/1984,84,98,100,98,88,90,99,99,100,100,100,0,48,51,53,59,55,93,38,10,20,0,0,1,0,0,0,0,0,0,0
WI,EAU CLAIRE,54703,7158310100,Private,1,1,1,1,1,1,11/20/1984,84,99,99,94,88,95,100,98,100,100,99,0,47,48,59,60,59,65,45,13,14,0,0,0,0,0,0,0,0,0,0
WI,SHEBOYGAN,53081,9204575770,Religious Affiliations,1,1,1,1,1,1,11/27/1984,94,88,99,100,83,82,93,97,99,94,98,0,49,43,53,58,68,96,37,11,11,0,0,0,0,0,0,0,0,0,0
WI,LAKE GENEVA,53147,2622480457,Proprietary,1,1,1,1,1,1,12/07/1984,91,95,100,100,82,85,100,100,100,100,100,0,64,70,73,79,75,100,47,13,19,0,1,0,0,0,0,0,0,0,0
WI,MILWAUKEE,53202,4142729990,Proprietary,1,1,1,1,1,1,01/30/1985,88,86,98,97,91,91,91,96,83,95,90,1,52,,48,59,50,,19,,,4,1,,,,,0,0,1,0
WI,WATERTOWN,53098,9202617108,Religious Affiliations,1,1,1,1,1,1,05/03/1985,90,93,100,86,77,85,73,100,96,90,100,0,38,42,36,34,29,90,26,17,12,0,0,0,0,1,0,1,0,1,0
WI,FORT ATKINSON,53538,9205686500,Other,1,1,1,1,1,1,04/18/1985,97,99,100,98,83,85,93,100,100,100,100,0,53,59,67,73,70,94,64,19,13,0,0,0,0,1,0,0,0,0,0
WI,MANITOWOC,54221,9203204201,Religious Affiliations,1,1,1,1,1,1,07/05/1985,95,91,100,98,76,84,90,99,99,93,99,0,68,66,77,75,73,82,63,10,13,0,0,0,0,0,0,0,0,0,0
WI,LA CROSSE,54601,6083929790,Religious Affiliations,1,1,1,1,1,1,06/06/1985,94,91,100,99,93,91,98,99,99,99,100,0,53,59,55,60,60,89,34,4,20,0,1,1,0,0,0,0,0,0,0
WI,MONROE,53566,6083241230,Religious Affiliations,1,1,1,1,1,1,06/26/1985,96,97,100,100,78,88,97,100,100,99,100,0,52,43,51,56,48,99,43,17,16,0,0,0,0,1,0,0,0,0,0
WI,RICE LAKE,54868,7152366256,Private,1,1,1,1,1,1,07/22/1985,72,97,99,96,78,82,84,100,99,98,100,0,62,79,65,62,68,84,49,24,10,0,1,0,0,1,1,0,0,0,0
WI,STURGEON BAY,54235,9207437983,Religious Affiliations,1,1,1,1,0,1,07/05/1985,100,100,99,99,87,86,96,99,100,98,100,0,69,74,73,86,74,96,61,12,17,0,0,0,0,0,0,0,0,0,0
WI,WAUWATOSA,53226,4142582418,Religious Affiliations,1,1,1,1,0,1,09/11/1985,92,97,99,86,84,90,89,99,99,92,97,0,44,42,54,65,55,,31,12,9,1,1,0,0,0,0,0,0,1,0
WI,CHIPPEWA FALLS,54729,7157263485,Religious Affiliations,1,1,1,1,1,1,09/04/1985,96,100,100,100,92,96,97,100,99,100,98,0,49,57,58,58,64,95,40,12,15,0,0,0,0,0,0,0,0,0,0
WI,HARTLAND,53029,2629287444,Private,1,1,1,1,1,1,01/23/1986,98,100,100,100,82,90,100,100,100,100,100,0,65,63,72,74,71,88,57,12,20,0,0,1,0,0,0,0,0,0,0
WI,SUPERIOR,54880,7153923133,Religious Affiliations,1,1,1,1,0,1,07/17/1986,90,97,100,98,90,94,95,99,98,92,98,0,63,54,68,57,55,88,46,14,20,0,1,1,0,0,0,0,0,0,0
WI,MADISON,53718,6082416953,Other,1,1,1,1,1,1,06/04/1986,97,99,100,100,88,93,99,100,100,100,100,0,68,65,75,77,69,94,57,12,16,0,0,0,0,0,0,0,0,0,0
WI,MILWAUKEE,53210,4148746100,Religious Affiliations,1,1,1,1,1,1,09/05/1986,92,97,96,99,69,71,98,99,99,97,100,0,70,67,66,81,83,93,66,12,17,0,0,0,0,0,0,0,0,0,0
WI,MARSHFIELD,54449,7153879685,Religious Affiliations,1,1,1,1,1,1,01/07/1987,87,97,98,98,82,84,91,99,99,97,100,0,69,67,73,73,70,88,63,12,17,0,0,0,0,0,0,0,0,0,0
WI,BEAVER DAM,53916,9208874050,Other,1,1,1,1,1,1,10/02/1986,99,97,100,100,80,83,97,100,99,99,100,0,70,68,68,71,70,86,52,12,14,0,0,0,0,0,0,0,0,0,0
WI,PARK FALLS,54552,7157623200,Proprietary,1,1,1,1,1,1,06/28/1988,97,93,100,100,80,72,98,99,100,99,100,0,68,65,63,53,59,,41,10,26,1,1,1,1,0,0,0,0,0,0
WI,SPOONER,54801,7156352111,Other,1,1,1,1,0,1,06/29/1988,98,100,100,100,76,91,98,100,100,100,100,0,62,54,71,63,66,87,53,19,16,0,1,0,0,1,0,0,0,0,0
WI,MAUSTON,53948,6088471480,Other,1,1,1,0,1,1,01/05/1989,92,88,100,91,82,78,87,96,99,91,90,0,47,51,62,63,73,,37,16,17,1,1,0,0,0,0,0,0,0,0
WI,MADISON,53713,6084173700,Proprietary,1,1,1,1,1,1,06/12/1989,96,100,100,99,87,96,99,99,100,100,99,0,56,57,60,57,62,73,48,11,14,0,0,0,0,0,0,0,0,0,0
WI,BERLIN,54923,9203615555,Private,1,1,1,1,1,1,03/23/1990,100,100,100,100,74,78,98,100,100,97,100,0,59,62,57,67,61,86,53,11,13,0,0,0,0,0,0,0,0,0,0
WI,WEST ALLIS,53227,4143274553,Proprietary,1,1,1,1,1,1,05/04/1990,93,66,100,100,85,89,88,99,96,94,100,0,55,59,57,49,61,65,45,10,17,0,0,0,0,0,0,0,0,0,0
WI,PHILLIPS,54555,7153394371,Other,1,1,1,1,1,1,06/21/1990,88,94,100,100,65,92,98,99,99,100,99,0,61,68,60,61,65,,49,20,20,1,1,1,0,1,0,0,0,0,0
WI,MUKWONAGO,53149,2623632500,Proprietary,1,1,1,1,0,1,12/12/1990,80,91,100,95,94,94,93,97,98,98,91,0,46,47,45,63,76,,41,11,18,1,1,0,0,0,0,0,0,0,0
WI,WESTFIELD,53964,6082963811,Proprietary,1,1,1,1,1,1,06/04/1991,79,89,100,99,73,81,97,99,98,96,100,0,55,69,54,53,49,80,45,10,18,0,0,0,0,0,0,0,0,0,0
WI,RHINELANDER,54501,7153612230,Religious Affiliations,1,1,1,1,1,1,12/11/1991,66,96,99,98,82,86,92,99,99,97,100,0,68,69,71,77,71,94,60,12,14,0,0,0,0,0,0,0,0,0,0
WI,MARINETTE,54143,7157325670,Religious Affiliations,1,1,1,1,1,1,01/16/1992,99,91,97,99,73,81,94,100,98,98,100,0,63,66,66,67,48,93,50,14,16,0,0,0,0,0,0,0,0,0,0
WI,MIDDLETON,53562,6082032273,Private,1,1,1,1,1,1,03/13/1992,93,95,100,98,79,89,93,99,97,91,98,0,55,55,62,60,68,89,50,12,17,0,0,0,0,0,0,0,0,0,0
WI,ASHLAND,54806,7156829500,Proprietary,1,1,1,0,0,1,08/27/1992,83,69,99,100,59,62,63,99,89,81,100,0,50,57,51,62,68,73,54,6,19,0,1,0,0,0,0,0,0,0,0
WI,VIROQUA,54665,6086374362,Other,1,1,1,1,1,1,11/13/1992,83,92,100,100,75,92,100,99,100,99,100,0,44,44,49,38,18,,28,13,14,1,1,0,0,0,0,1,0,1,0
WI,DE PERE,54115,9203366455,Proprietary,1,1,1,1,1,1,04/20/1993,100,98,95,99,78,82,99,99,100,99,99,0,51,51,52,61,51,82,44,19,14,0,0,0,0,1,0,0,0,0,0
WI,WAUWATOSA,53226,4147743901,Proprietary,1,1,1,1,1,1,06/04/1993,88,91,100,97,51,56,72,71,83,59,95,0,71,60,71,71,58,,44,,,3,1,,,,,0,0,0,0
WI,WAUSAU,54403,7158427707,Proprietary,1,1,1,1,0,1,06/30/1993,96,96,98,89,88,83,100,96,100,100,100,0,65,64,60,65,72,,38,7,16,1,1,0,0,0,0,0,0,0,0
WI,MILWAUKEE,53226,4149442000,Proprietary,1,1,1,1,1,1,09/15/1993,98,100,100,100,86,92,100,100,100,100,100,0,71,65,76,81,70,100,64,9,18,0,0,0,0,0,0,0,0,0,0
WI,WEST ALLIS,53227,4145416010,Proprietary,1,1,1,0,0,1,12/13/1993,89,96,100,100,84,96,94,100,100,100,96,1,,,42,,,,,,,8,1,,,,,,,,
WI,MADISON,53711,6082742097,Private,1,1,1,1,1,1,09/23/1994,81,98,99,100,96,95,100,99,100,100,99,0,50,39,67,57,51,,51,13,14,1,1,0,0,0,0,0,0,0,0
WI,WEST ALLIS,53214,4144819800,Proprietary,1,1,1,0,1,1,10/12/1995,82,96,98,98,43,36,98,97,99,94,98,0,31,42,46,59,70,,25,,,3,1,,,,,0,0,1,0
WI,SHELL LAKE,54871,7154682931,Proprietary,1,1,0,0,0,1,06/24/1996,95,99,100,100,85,92,96,99,100,94,100,0,53,64,73,78,66,,40,16,20,1,1,1,0,0,0,0,0,0,0
WI,MILWAUKEE,53213,4145782961,Proprietary,1,1,1,1,1,1,09/20/1996,93,82,100,100,52,46,79,100,97,95,100,1,35,,,,,,,,,8,1,,,,,,,,
WI,LANCASTER,53813,6087236601,Private,1,1,1,1,0,1,11/25/1996,81,88,99,98,79,74,97,85,100,99,98,0,71,54,51,58,52,,47,14,18,1,1,0,0,0,0,0,0,0,0
WI,SHELL LAKE,54871,7154687833,Proprietary,1,1,1,1,0,1,12/24/1996,80,86,100,100,84,93,94,70,100,100,90,1,,,,,,,,5,18,7,1,0,0,0,0,,,,
WI,PORTAGE,53901,6087456400,Religious Affiliations,1,1,1,1,1,1,01/30/1997,74,80,100,99,73,73,86,100,98,97,99,0,56,51,64,53,71,85,35,20,17,0,1,0,0,1,0,0,0,0,0
WI,STOUGHTON,53589,6088732366,Other,1,1,1,1,1,1,06/24/1997,95,100,100,99,91,93,99,100,100,100,100,0,66,54,66,61,56,90,41,20,13,0,0,0,0,1,0,0,0,0,0
WI,SURING,54174,9208424132,Proprietary,1,1,1,1,1,1,10/09/2001,89,90,100,100,70,82,93,99,100,96,100,0,59,44,63,72,56,97,39,6,14,0,0,0,0,0,0,0,0,0,0
WI,MILWAUKEE,53223,4143620362,Proprietary,1,0,1,0,0,1,08/07/2002,85,88,91,87,100,93,63,98,84,97,87,0,,,,,,,,,,9,1,,,,,,,,
WI,BROOKFIELD,53005,2627810448,Proprietary,1,1,1,1,0,1,10/07/2002,100,98,100,96,80,96,98,94,97,99,88,0,62,,53,48,42,,28,10,20,2,1,1,0,0,0,1,0,1,0
WI,LA CROSSE,54601,6087790900,Proprietary,1,1,1,1,0,1,03/18/2003,72,60,94,92,58,57,77,95,92,83,81,0,43,50,45,55,45,,33,10,28,1,1,1,1,0,0,0,0,1,0
WI,NEW BERLIN,53151,2626410459,Proprietary,1,1,1,1,1,1,04/25/2003,77,78,100,94,88,79,89,96,93,87,99,0,58,52,49,64,69,,46,18,16,1,1,0,0,1,0,0,0,0,0
WI,MILWAUKEE,53225,4143557801,Proprietary,1,1,1,0,0,1,06/09/2003,65,70,100,84,97,92,81,98,100,96,94,0,31,26,46,47,42,,,4,15,2,1,0,0,0,0,1,0,,
WI,HUDSON,54016,7153779617,Proprietary,1,1,1,1,1,1,09/06/2005,88,95,100,96,77,75,93,100,98,97,100,0,64,65,70,57,43,,43,13,15,1,1,0,0,0,0,0,0,0,0
WI,BLACK RIVER FALLS,54615,7152843662,Other,1,1,1,1,1,1,10/27/2006,97,95,100,100,67,78,100,100,99,100,99,0,59,62,71,79,70,,52,7,15,1,1,0,0,0,0,0,0,0,0
WI,BROOKFIELD,53045,2627872980,Proprietary,1,1,1,1,1,1,07/03/2007,96,100,100,100,95,95,99,100,100,100,100,0,51,51,52,53,60,91,37,12,16,0,0,0,0,0,0,0,0,0,0
WI,GREEN BAY,54311,9202885100,Private,1,1,1,0,1,1,08/19/1999,95,97,98,98,83,91,100,99,100,100,99,0,57,61,64,67,64,85,52,16,16,0,0,0,0,0,0,0,0,0,0
WI,WEST BEND,53095,2623062691,Religious Affiliations,1,1,1,1,1,1,09/27/2007,93,94,100,99,78,85,95,99,99,99,97,0,64,54,66,68,71,83,55,11,15,0,0,0,0,0,0,0,0,0,0
WI,HALES CORNERS,53130,4144334783,Proprietary,1,1,1,1,0,1,10/20/2008,63,100,100,97,24,54,100,100,100,95,100,1,41,,24,14,,,,,,6,1,,,,,1,1,,
WI,GREEN BAY,54304,9204971234,Proprietary,1,1,1,1,1,1,02/13/2010,91,92,100,98,82,74,89,100,99,100,100,0,68,61,72,76,81,,59,18,16,1,1,0,0,1,0,0,0,0,0
WI,ST CROIX FALLS,54024,7154835505,Religious Affiliations,1,1,1,1,0,1,06/02/2010,91,77,100,90,94,97,99,99,100,99,94,0,60,56,64,50,51,84,38,12,24,0,0,1,1,0,0,0,0,0,0
WI,FOND DU LAC,54935,8775450551,Proprietary,1,1,1,1,1,1,04/07/2011,95,97,100,100,88,92,93,100,99,95,99,0,46,52,46,57,52,100,42,10,20,0,1,1,0,0,0,0,0,0,0
WI,GERMANTOWN,53022,2622933951,Proprietary,1,1,1,1,1,1,04/11/2011,97,99,100,99,71,68,98,100,100,99,100,0,61,57,55,57,59,,39,15,18,1,1,0,0,0,0,0,0,0,0
WI,HARTFORD,53027,2626736600,Proprietary,1,1,1,1,1,1,05/02/2011,90,90,100,98,88,80,94,98,97,97,100,1,,,,,,,,16,13,7,1,0,0,0,0,,,,
WI,MILWAUKEE,53218,4143953481,Proprietary,1,1,1,1,0,1,09/22/2011,85,79,99,92,71,0,94,100,98,95,85,5,,,,,,,,,,9,1,,,,,,,,
WI,BROOKFIELD,53005,2627960600,Proprietary,1,1,1,1,1,1,09/09/2013,86,98,100,100,89,77,97,97,100,98,98,0,53,66,58,67,54,,40,10,18,1,1,0,0,0,0,0,0,0,0
WY,CHEYENNE,82001,3076337000,State/County,1,1,1,1,1,1,09/01/1975,83,87,100,97,76,73,88,99,97,95,99,0,54,53,61,55,59,84,39,9,15,0,0,0,0,0,0,0,0,0,0
WY,BUFFALO,82834,3076845521,Local,1,1,1,1,1,1,09/19/1984,79,95,100,95,52,49,94,100,100,95,97,2,40,34,60,54,,,,21,14,3,1,0,0,1,1,0,0,,
WY,CODY,82414,3075782413,State/County,1,1,1,1,0,1,11/16/1988,96,74,99,97,73,84,81,97,93,85,99,0,55,63,71,68,83,90,59,15,22,0,1,1,0,0,0,0,0,0,0
WY,POWELL,82435,3077547750,Private,1,1,1,1,1,1,04/03/1989,84,92,100,99,73,91,95,100,99,100,100,0,56,72,65,50,68,94,48,16,10,0,1,0,0,0,0,0,0,0,0
WY,GILLETTE,82716,3076886230,State/County,1,1,1,1,1,1,07/19/1991,88,35,98,91,76,71,64,99,97,84,93,0,36,35,53,55,78,86,47,28,13,0,1,0,0,1,1,0,0,0,0
WY,SHERIDAN,82801,3076721083,State/County,1,1,1,1,0,1,03/17/1992,64,92,100,93,61,38,96,100,100,95,100,1,48,,60,70,41,,49,3,17,2,1,0,0,0,0,0,0,0,0
WY,RIVERTON,82501,3078564127,Proprietary,1,1,1,1,1,1,06/22/1992,68,87,92,85,71,72,95,99,100,99,99,0,54,50,59,70,67,64,47,17,19,0,0,0,0,1,0,0,0,0,0
WY,CASPER,82601,3072661152,Proprietary,1,1,1,1,1,1,06/30/1992,91,99,100,98,91,96,100,100,100,100,100,0,65,61,71,64,66,,60,16,15,1,1,0,0,0,0,0,0,0,0
WY,CASPER,82601,3072346684,Proprietary,1,1,1,1,1,1,09/17/1992,88,82,92,96,70,77,81,100,94,91,100,0,60,56,66,59,68,92,44,13,20,0,1,1,0,0,0,0,0,0,0
WY,CHEYENNE,82009,3076324448,Proprietary,1,1,1,1,1,1,12/31/1992,100,91,99,98,67,77,100,97,100,100,99,0,63,68,73,70,79,,50,15,16,1,1,0,0,0,0,0,0,0,0
WY,NEWCASTLE,82701,3077463553,State/County,1,1,1,1,1,1,10/12/1993,85,38,84,80,88,97,94,29,100,95,63,2,61,,57,53,,,,16,5,4,1,0,0,0,0,0,0,,
WY,THERMOPOLIS,82443,3078645585,Proprietary,1,1,1,1,0,1,12/09/1993,88,91,99,100,92,75,98,100,100,100,94,0,53,41,74,67,92,,51,17,15,1,1,0,0,1,0,0,0,0,0
WY,EVANSTON,82931,3077897712,Private,1,1,1,1,1,1,08/09/1994,86,99,99,100,72,49,100,100,100,98,100,0,75,56,82,85,68,,65,24,18,1,1,0,0,1,1,0,0,0,0
WY,JACKSON,83001,3077397465,Local,1,1,1,1,1,1,12/05/1990,94,85,100,98,31,28,94,98,100,93,100,1,65,62,71,49,58,,65,18,18,1,1,0,0,1,0,0,0,0,0
WY,MOORCROFT,82721,3077563344,Proprietary,1,1,1,1,1,1,07/31/1998,80,78,100,98,70,71,100,97,100,100,95,0,63,68,69,71,52,,57,21,13,1,1,0,0,1,1,0,0,0,0
WY,AFTON,83310,3078837583,Proprietary,1,1,1,1,1,1,08/29/2006,96,78,100,99,71,87,96,100,97,100,99,0,68,63,69,68,59,,60,21,6,1,1,0,0,1,1,0,0,0,0
WY,CASPER,82604,3074736889,Proprietary,1,1,1,1,1,1,08/11/2009,87,80,100,100,57,50,85,98,97,92,93,0,42,44,40,51,58,,34,10,21,1,1,1,0,0,0,0,0,0,0
WY,CHEYENNE,82001,3076345970,Proprietary,1,1,1,1,1,1,02/23/2010,91,94,94,99,73,74,91,100,94,90,100,0,61,55,78,68,74,,57,13,17,1,1,0,0,0,0,0,0,0,0
WY,LARAMIE,82070,3077212827,Private,1,1,1,1,1,1,07/15/2010,96,85,100,95,74,78,90,96,99,99,96,0,61,72,61,55,62,73,51,10,18,0,0,0,0,0,0,0,0,0,0
WY,EVANSTON,82930,3077898316,Proprietary,1,1,0,0,0,1,11/27/2010,82,83,100,93,71,73,94,96,96,95,100,3,,,,61,,,,16,14,6,1,0,0,0,0,0,0,,
WY,GREEN RIVER,82935,3078757976,Private,1,1,1,1,1,1,03/21/1997,94,96,100,99,71,52,83,100,94,97,100,0,64,30,63,72,50,,39,12,18,1,1,0,0,0,0,0,0,0,0
WY,THAYNE,83127,3078835500,Proprietary,1,1,1,1,1,1,09/14/2000,93,100,99,99,75,83,94,98,97,96,97,1,58,64,59,55,52,,73,6,22,1,1,1,0,0,0,0,0,0,0
WY,ROCK SPRINGS,82901,3079225390,State/County,1,1,1,1,0,1,07/01/1974,61,86,100,83,67,67,94,52,98,95,78,3,,,,,,,,,,9,1,,,,,,,,
WY,EVANSTON,82930,3077892899,Proprietary,1,1,1,1,1,1,12/16/2004,87,96,100,98,68,66,99,99,99,99,97,0,66,57,60,49,49,87,44,16,16,0,0,0,0,0,0,0,0,0,0
WY,LARAMIE,82072,3077458710,Proprietary,1,1,1,1,1,1,07/14/2009,94,52,98,99,79,73,90,98,100,100,97,0,57,45,47,45,87,93,45,8,7,0,1,0,0,0,0,1,0,0,0
WY,RAWLINS,82301,3073249356,Private,1,1,0,0,1,1,09/13/2011,83,32,98,98,77,86,94,100,86,82,98,1,53,,59,75,56,,,17,6,3,1,0,0,1,0,0,0,,
CA,FALLBROOK,92028,7607317735,Proprietary,1,1,1,1,1,1,01/09/1991,98,100,100,94,75,78,95,100,99,98,99,0,60,52,70,64,59,96,55,12,15,0,0,0,0,0,0,0,0,0,0
CA,SACRAMENTO,95820,9167342458,Other,1,1,1,1,1,1,08/08/1990,92,79,95,96,74,77,84,98,95,91,99,0,61,58,69,57,69,98,50,9,20,0,1,1,0,0,0,0,0,0,0
CA,BISHOP,93514,7608724663,Other,1,1,1,0,1,1,01/24/1991,94,92,100,99,82,90,100,100,99,99,100,0,71,74,80,86,74,87,70,20,10,0,1,0,0,1,0,0,0,0,0
CA,MARTINEZ,94553,9253134600,Private,1,1,1,1,1,1,01/01/1990,93,98,100,98,74,91,99,100,100,100,99,0,48,44,62,64,70,86,48,,,2,1,,,,,0,0,0,0
CA,JACKSON,95642,2092233866,Proprietary,1,1,1,0,1,1,08/01/1988,87,93,100,100,81,81,77,99,95,93,100,0,63,51,65,58,65,89,47,15,14,0,0,0,0,0,0,0,0,0,0
CA,SAN DIEGO,92123,8585769501,Proprietary,1,1,1,1,1,1,11/01/1988,98,100,100,100,89,94,100,100,100,100,100,0,71,65,78,81,73,100,67,14,13,0,0,0,0,0,0,0,0,0,0
CA,MONTEREY,93940,8316419565,Proprietary,1,1,1,0,1,1,03/24/1989,96,88,100,100,79,87,94,100,100,95,92,2,,,,,,,,,,9,1,,,,,,,,
CA,RIVERSIDE,92505,9513582600,Private,1,1,1,1,1,1,04/14/1989,85,99,100,99,86,90,98,100,100,99,99,0,54,43,59,51,56,89,38,,,2,1,,,,,0,0,0,0
CA,SANTA MARIA,93454,8057393830,Religious Affiliations,1,1,1,1,1,1,04/10/1989,85,89,100,95,75,79,90,99,99,98,93,0,61,54,66,63,69,89,51,18,14,0,0,0,0,1,0,0,0,0,0
CA,SONOMA,95476,7079355005,Combination GOVT & Voluntary,1,1,1,1,1,1,02/27/1989,98,95,100,97,79,84,96,99,100,97,100,0,61,64,64,65,64,100,49,17,15,0,0,0,0,1,0,0,0,0,0
CA,SAN JOSE,95117,4082612801,Proprietary,1,1,1,1,1,1,08/03/1989,69,87,99,98,65,71,94,96,98,99,100,0,60,58,67,66,70,77,53,12,14,0,0,0,0,0,0,0,0,0,0
CA,SACRAMENTO,95825,9164865400,Private,1,1,1,1,1,1,01/01/1990,86,89,99,97,74,83,95,99,98,96,97,0,52,52,65,55,74,90,47,,,2,1,,,,,0,0,0,0
CA,VALLEJO,94589,7076452720,Other,1,1,1,1,1,1,01/01/1990,89,99,99,97,74,93,95,100,100,99,99,0,48,47,60,59,70,100,43,23,3,0,0,0,0,1,1,0,0,0,0
CA,NOVATO,94945,4158934132,Private,1,1,1,1,1,1,01/01/1990,93,96,100,99,72,91,99,100,100,100,99,0,59,59,65,62,66,93,52,,,2,1,,,,,0,0,0,0
CA,UNION CITY,94587,5106756620,Private,1,1,1,1,1,1,01/01/1990,98,96,99,97,76,94,96,100,98,98,99,0,48,44,60,55,63,78,39,,,2,1,,,,,0,0,0,0
CA,OAKLAND,94610,5107526295,Private,1,1,1,1,1,1,01/01/1990,95,97,100,99,79,88,94,100,99,99,99,0,56,50,63,65,70,90,53,,,2,1,,,,,0,0,0,0
CA,SACRAMENTO,95828,9163886300,Other,1,1,1,1,1,1,01/09/1990,87,98,99,97,76,69,96,99,99,98,99,0,64,63,74,68,82,95,54,12,15,0,0,0,0,0,0,0,0,0,0
CA,NORTHRIDGE,91325,8188948117,Proprietary,1,1,1,1,1,1,06/28/1990,98,99,100,99,89,88,99,100,100,100,100,0,60,57,72,82,70,94,56,10,15,0,0,0,0,0,0,0,0,0,0
CA,BAKERSFIELD,93301,6618696700,Religious Affiliations,1,1,1,1,1,1,08/24/1990,96,100,100,100,97,98,100,100,100,100,100,0,,,,,,,,16,16,7,1,0,0,0,0,,,,
CA,IRVINE,92602,7145053087,Proprietary,1,1,1,1,1,1,11/16/1990,88,89,99,97,67,70,96,98,99,99,100,0,59,64,72,67,82,94,53,15,16,0,0,0,0,0,0,0,0,0,0
CA,CORONA,92879,9517343650,Proprietary,1,1,1,1,1,1,09/20/1990,86,78,98,96,52,50,89,97,96,96,97,0,60,62,80,65,83,92,54,9,15,0,0,0,0,0,0,0,0,0,0
CA,REDDING,96002,5302265577,Proprietary,1,1,1,1,1,1,12/12/1990,91,94,99,78,85,77,88,98,97,95,98,0,67,61,70,63,74,88,53,16,18,0,0,0,0,0,0,0,0,0,0
CA,BURLINGAME,94010,6506529128,Proprietary,1,1,1,1,1,1,04/05/1991,92,79,79,95,66,59,94,96,99,98,100,0,59,47,62,70,75,83,44,13,14,0,0,0,0,0,0,0,0,0,0
CA,EL CENTRO,92243,7603533773,Proprietary,1,1,1,0,1,1,07/26/1991,95,95,100,100,83,87,98,99,99,99,100,0,72,61,83,74,82,95,69,23,14,0,0,0,0,1,1,0,0,0,0
CA,LOS ANGELES,90010,2134877052,Proprietary,1,1,1,1,1,1,10/22/1991,98,100,100,100,84,99,100,99,100,100,100,0,57,58,70,94,82,94,59,8,17,0,1,0,0,0,0,0,0,0,0
CA,PASADENA,91101,6266839778,Proprietary,1,1,1,1,1,1,11/15/1991,99,98,100,100,90,88,100,100,100,100,100,0,65,56,75,87,77,95,66,6,10,0,1,0,0,0,0,0,0,0,0
CA,VENTURA,93003,8056761453,Proprietary,1,1,1,1,1,1,12/12/1991,95,95,100,99,76,78,94,100,99,99,99,0,52,55,69,70,70,92,50,17,14,0,0,0,0,1,0,0,0,0,0
CA,MODESTO,95351,2095774625,Proprietary,1,1,1,1,1,1,01/28/1992,98,99,100,98,71,72,100,99,100,100,100,0,64,66,69,68,71,98,46,14,16,0,0,0,0,0,0,0,0,0,0
CA,LONG BEACH,90807,5622908181,Proprietary,1,1,0,1,1,1,12/13/1991,99,99,100,100,90,99,99,100,100,100,100,0,65,92,65,88,88,,60,11,13,1,1,0,0,0,0,0,0,0,0
CA,HAYWARD,94545,5107320730,Proprietary,1,1,1,1,1,1,05/06/1992,91,88,92,97,75,67,79,98,98,96,100,0,57,56,63,66,74,89,46,13,17,0,0,0,0,0,0,0,0,0,0
CA,CHICO,95973,5303430727,Proprietary,1,1,1,1,1,1,06/22/1992,92,74,87,71,82,91,94,85,96,91,79,1,39,64,54,71,65,,53,6,17,1,1,0,0,0,0,0,0,0,0
CA,IRVINE,92606,9498380010,Proprietary,1,1,1,1,1,1,08/31/1992,96,81,69,98,60,48,94,94,100,95,100,2,56,69,64,65,,,64,10,16,2,1,0,0,0,0,0,0,0,0
CA,VENTURA,93003,8052899999,Proprietary,1,1,1,1,1,1,09/22/1992,94,97,100,99,70,75,99,99,100,99,99,0,52,56,66,60,70,98,47,12,12,0,0,0,0,0,0,0,0,0,0
CA,RANCHO CORDOVA,95742,9168525888,Proprietary,1,1,1,1,1,1,02/26/1993,94,97,99,97,87,86,89,99,98,93,99,0,63,63,70,64,67,96,57,15,12,0,0,0,0,0,0,0,0,0,0
CA,SAN DIEGO,92123,8583804491,Proprietary,1,1,1,1,1,1,04/16/1993,91,99,99,99,73,67,98,99,100,99,100,0,59,57,67,70,80,78,55,14,14,0,0,0,0,0,0,0,0,0,0
CA,SIMI VALLEY,93065,8055207100,Proprietary,1,1,1,1,1,1,03/29/1993,80,96,100,95,91,89,96,100,100,99,100,0,77,59,71,57,72,,53,8,11,1,1,0,0,0,0,0,0,0,0
